12/31/2014,Sensorforreservoirelevationhasbeenrepaired.Datafrom12/30/14,0900isvalid.,
12/30/2014,Hourlyelevationandstoragedataisinvalidsince12/25/2014.Dataisbeingflagged.,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,FNF , ,,PPTINC , ,,RAIN , ,,PPTINC4 , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,INCHES, ,INCHES, ,
05/10/2013,862.05,,2973276,,-9365,,3538000,,-564724,,7119,,2482,,85,,3067,,0.00,,22.88,,
05/11/2013,861.41,,2964348,,-8927,,3538000,,-573652,,7122,,2718,,97,,3226,,0.00,,22.88,,
05/12/2013,860.76,,2955302,,-9047,,3538000,,-582698,,7127,,2733,,96,,3079,,0.00,,22.88,,
05/13/2013,860.17,,2947107,,-8195,,3538000,,-590893,,6764,,2762,,200,,3152,,0.00,,22.88,,
05/14/2013,859.62,,2939482,,-7625,,3538000,,-598518,,5898,,2280,,157,,2551,,0.00,,22.88,,
05/15/2013,859.20,,2933669,,-5813,,3538000,,-604331,,5797,,2931,,134,,3200,,0.00,,22.88,,
05/16/2013,858.64,,2925931,,-7738,,3538000,,-612069,,5797,,2080,,114,,2433,,0.00,,22.88,,
05/17/2013,858.11,,2918620,,-7311,,3538000,,-619380,,5796,,2129,,88,,3374,,0.00,,22.88,,
05/18/2013,857.60,,2911597,,-7023,,3538000,,-626403,,5795,,2349,,95,,2711,,0.00,,22.88,,
05/19/2013,857.07,,2904312,,-7285,,3538000,,-633688,,5794,,2285,,95,,2551,,0.00,,22.88,,
05/20/2013,856.57,,2897451,,-6861,,3538000,,-640549,,5985,,2665,,209,,2000,e,0.00,,22.88,,
05/21/2013,856.15,,2891696,,-5754,,3538000,,-646304,,4511,,1696,,155,,2000,e,0.00,,22.88,,
05/22/2013,855.62,,2884446,,-7251,,3538000,,-653554,,5828,,2423,,182,,1869,e,0.00,,22.88,,
05/23/2013,855.02,,2876254,,-8192,,3538000,,-661746,,5829,,1828,,129,,1868,e,0.00,,22.88,,
05/24/2013,854.50,,2869167,,-7087,,3538000,,-668833,,5835,,2383,,121,,2089,,0.00,,22.88,,
05/25/2013,853.85,,2860325,,-8842,,3538000,,-677675,,6552,,2276,,113,,2011,e,0.00,,22.88,,
05/26/2013,852.77,,2845678,,-14647,,3538000,,-692322,,8565,,1156,,113,,2012,e,0.00,,22.88,,
05/27/2013,851.91,,2834052,,-11626,,3538000,,-703948,,7365,,1598,,94,,1898,,0.12,,23.00,,
05/28/2013,851.48,,2828251,,-5801,,3538000,,-709749,,5421,,2624,,60,,2873,,0.00,,23.00,,
05/29/2013,851.13,,2823536,,-4715,,3538000,,-714464,,4290,,2052,,71,,1779,,0.00,,23.00,,
05/30/2013,850.70,,2817751,,-5785,,3538000,,-720249,,4373,,1519,,131,,1672,,0.00,,23.00,,
05/31/2013,850.28,,2812108,,-5642,,3538000,,-725892,,4301,,1677,,153,,1610,,0.00,,23.00,,
06/01/2013,849.63,,2803391,,-8718,,3538000,,-734609,,6023,,1776,,148,,2659,,0.00,,23.00,,
06/02/2013,848.97,,2794558,,-8832,,3538000,,-743442,,6028,,1663,,155,,2030,,0.00,,23.00,,
06/03/2013,848.25,,2784946,,-9612,,3538000,,-753054,,6030,,1447,,197,,1945,,0.00,,23.00,,
06/04/2013,847.79,,2778817,,-6130,,3538000,,-759183,,4195,,1464,,158,,1985,,0.00,,23.00,,
06/05/2013,847.53,,2775358,,-3459,,3538000,,-762642,,3439,,1554,,128,,1732,,0.00,,23.00,,
06/06/2013,847.27,,2771900,,-3458,,3538000,,-766100,,3896,,2339,,119,,1948,,0.00,,23.00,,
06/07/2013,846.83,,2766057,,-5843,,3538000,,-771943,,4868,,1941,,153,,1914,e,0.00,,23.00,,
06/08/2013,846.46,,2761150,,-4907,,3538000,,-776850,,4155,,1940,,192,,1914,e,0.00,,23.00,,
06/09/2013,846.23,,2758102,,-3048,,3538000,,-779898,,3489,,2039,,153,,1931,,0.00,,23.00,,
06/10/2013,845.83,,2752808,,-5294,,3538000,,-785192,,4010,,1618,,211,,1745,e,0.04,,23.04,,
06/11/2013,845.40,,2747125,,-5683,,3538000,,-790875,,4320,,1567,,46,,1557,,0.00,,23.04,,
06/12/2013,844.96,,2741318,,-5807,,3538000,,-796682,,4384,,1511,,122,,1745,e,0.00,,23.04,,
06/13/2013,844.60,,2736572,,-4746,,3538000,,-801428,,4332,,2078,,138,,1883,,0.00,,23.04,,
06/14/2013,844.14,,2730518,,-6053,,3538000,,-807482,,4353,,1527,,160,,1521,,0.00,,23.04,,
06/15/2013,843.74,,2725261,,-5258,,3538000,,-812739,,4352,,1835,,133,,1534,,0.00,,23.04,,
06/16/2013,843.27,,2719094,,-6167,,3538000,,-818906,,4680,,1685,,114,,1216,,0.00,,23.04,,
06/17/2013,842.77,,2712542,,-6551,,3538000,,-825458,,4876,,1749,,242,,1516,e,0.00,,23.04,,
06/18/2013,842.28,,2706134,,-6409,,3538000,,-831866,,4881,,1736,,152,,1345,,0.00,,23.04,,
06/19/2013,841.89,,2701040,,-5094,,3538000,,-836960,,4881,,2504,,125,,1516,e,0.00,,23.04,,
06/20/2013,841.36,,2694128,,-6912,,3538000,,-843872,,5360,,2151,,144,,1897,e,0.00,,23.04,,
06/21/2013,840.58,,2683980,,-10148,,3538000,,-854020,,6674,,1584,,158,,1897,e,0.00,,23.04,,
06/22/2013,839.45,,2669308,,-14672,,3538000,,-868692,,9482,,2241,,151,,1761,e,0.00,,23.04,,
06/23/2013,838.16,,2652634,,-16674,,3538000,,-885366,,9616,,1276,,131,,1760,e,0.00,,23.04,,
06/24/2013,836.87,,2636034,,-16600,,3538000,,-901966,,9611,,1418,,112,,1943,,0.20,,23.24,,
06/25/2013,835.94,,2624112,,-11922,,3538000,,-913888,,8394,,2800,,30,,3339,,0.68,,23.92,,
06/26/2013,835.01,,2612226,,-11885,,3538000,,-925774,,8145,,1841,,11,,2711,,0.00,,23.92,,
06/27/2013,834.05,,2599997,,-12230,,3538000,,-938003,,8145,,2022,,107,,1638,,0.00,,23.92,,
06/28/2013,833.00,,2586668,,-13329,,3538000,,-951332,,8700,,2126,,147,,1601,e,0.00,,23.92,,
06/29/2013,831.82,,2571744,,-14923,,3538000,,-966256,,8946,,1605,,184,,1600,e,0.00,,23.92,,
06/30/2013,830.71,,2557762,,-13983,,3538000,,-980238,,8944,,2141,,183,,1437,,0.00,,23.92,,
07/01/2013,829.49,,2542454,,-15308,,3538000,,-995546,,8915,,1397,,200,,1310,e,0.00,,23.92,,
07/02/2013,828.31,,2527710,,-14744,,3538000,,-1010290,,8916,,1599,,180,,1310,e,0.00,,23.92,,
07/03/2013,827.23,,2514268,,-13442,,3538000,,-1023732,,8446,,1841,,172,,1290,e,0.00,,23.92,,
07/04/2013,826.23,,2501866,,-12402,,3538000,,-1036134,,7683,,1620,,190,,1289,e,0.00,,23.92,,
07/05/2013,825.10,,2487904,,-13962,,3538000,,-1050096,,8223,,1345,,223,,1143,e,0.00,,23.92,,
07/06/2013,824.19,,2476700,,-11203,,3538000,,-1061300,,7018,,1547,,177,,1142,e,0.00,,23.92,,
07/07/2013,823.26,,2465287,,-11414,,3538000,,-1072713,,7449,,1921,,165,,948,,0.00,,23.92,,
07/08/2013,822.20,,2452323,,-12964,,3538000,,-1085677,,7807,,1352,,143,,745,,0.00,,23.92,,
07/09/2013,821.20,,2440137,,-12186,,3538000,,-1097863,,7689,,1736,,191,,824,e,0.00,,23.92,,
07/10/2013,820.17,,2427630,,-12507,,3538000,,-1110370,,7819,,1722,,208,,824,e,0.00,,23.92,,
07/11/2013,819.06,,2414247,,-13383,,3538000,,-1123753,,8066,,1482,,182,,824,e,0.00,,23.92,,
07/12/2013,817.75,,2398473,,-15774,,3538000,,-1139527,,8899,,1043,,155,,769,e,0.00,,23.92,,
07/13/2013,816.49,,2383368,,-15104,,3538000,,-1154632,,8878,,1446,,122,,768,e,0.00,,23.92,,
07/14/2013,815.22,,2368211,,-15158,,3538000,,-1169789,,8742,,1271,,110,,825,e,0.00,,23.92,,
07/15/2013,814.41,,2358578,,-9632,,3538000,,-1179422,,5915,,1209,,269,,825,e,0.00,,23.92,,
07/16/2013,813.61,,2349092,,-9487,,3538000,,-1188908,,6046,,1476,,152,,1025,,0.00,,23.92,,
07/17/2013,812.78,,2339278,,-9814,,3538000,,-1198722,,6087,,1318,,119,,1034,e,0.00,,23.92,,
07/18/2013,812.17,,2332082,,-7196,,3538000,,-1205918,,5045,,1500,,141,,1034,e,0.00,,23.92,,
07/19/2013,810.89,,2317035,,-15047,,3538000,,-1220965,,8939,,1561,,148,,1016,,0.00,,23.92,,
07/20/2013,809.60,,2301938,,-15096,,3538000,,-1236062,,8969,,1538,,179,,1145,,0.00,,23.92,,
07/21/2013,808.29,,2286678,,-15261,,3538000,,-1251322,,8956,,1384,,179,,831,,0.00,,23.92,,
07/22/2013,807.45,,2276931,,-9747,,3538000,,-1261069,,6363,,1556,,107,,791,,0.00,,23.92,,
07/23/2013,806.22,,2262709,,-14222,,3538000,,-1275291,,8385,,1358,,142,,923,,0.00,,23.92,,
07/24/2013,804.86,,2247058,,-15651,,3538000,,-1290942,,8919,,1224,,138,,957,e,0.00,,23.92,,
07/25/2013,803.51,,2231596,,-15462,,3538000,,-1306404,,8864,,1224,,154,,957,e,0.00,,23.92,,
07/26/2013,802.13,,2215868,,-15728,,3538000,,-1322132,,8903,,1071,,154,,866,,0.00,,23.92,,
07/27/2013,800.58,,2198296,,-17572,,3538000,,-1339704,,9282,,563,,139,,579,e,0.00,,23.92,,
07/28/2013,799.30,,2183858,,-14437,,3538000,,-1354142,,9139,,1999,,139,,578,e,0.00,,23.92,,
07/29/2013,797.92,,2168368,,-15491,,3538000,,-1369632,,8754,,1146,,145,,407,,0.00,,23.92,,
07/30/2013,796.82,,2156077,,-12291,,3538000,,-1381923,,7386,,1254,,120,,448,,0.00,,23.92,,
07/31/2013,795.71,,2143724,,-12353,,3538000,,-1394276,,7481,,1424,,115,,583,,0.00,,23.92,,
08/01/2013,794.53,,2130646,,-13077,,3538000,,-1407354,,7798,,1271,,122,,556,r,0.00,,23.92,,
08/02/2013,793.34,,2117516,,-13131,,3538000,,-1420484,,7925,,1499,,139,,635,e,0.00,,23.92,,
08/03/2013,792.48,,2108061,,-9455,,3538000,,-1429939,,6080,,1456,,142,,635,e,0.00,,23.92,,
08/04/2013,791.59,,2098310,,-9751,,3538000,,-1439690,,6089,,1259,,142,,1171,r,0.00,,23.92,,
08/05/2013,790.37,,2084994,,-13316,,3538000,,-1453006,,8083,,1562,,138,,766,r,0.00,,23.92,,
08/06/2013,789.12,,2071413,,-13581,,3538000,,-1466587,,8183,,1353,,127,,714,r,0.00,,23.92,,
08/07/2013,787.76,,2056710,,-14703,,3538000,,-1481290,,8145,,960,,119,,731,e,0.00,,23.92,,
08/08/2013,786.61,,2044334,,-12376,,3538000,,-1493666,,7606,,1461,,94,,731,e,0.00,,23.92,,
08/09/2013,785.47,,2032119,,-12215,,3538000,,-1505881,,7361,,1259,,111,,718,r,0.00,,23.92,,
08/10/2013,784.61,,2022939,,-9180,,3538000,,-1515061,,5662,,1144,,110,,805,r,0.00,,23.92,,
08/11/2013,783.50,,2011135,,-11804,,3538000,,-1526865,,6985,,1147,,113,,802,r,0.00,,23.92,,
08/12/2013,782.35,,1998956,,-12178,,3538000,,-1539044,,7397,,1430,,119,,687,e,0.00,,23.92,,
08/13/2013,781.20,,1986832,,-12125,,3538000,,-1551168,,7452,,1420,,133,,911,e,0.00,,23.92,,
08/14/2013,779.96,,1973818,,-13014,,3538000,,-1564182,,7584,,1169,,146,,910,e,0.00,,23.92,,
08/15/2013,778.73,,1960969,,-12849,,3538000,,-1577031,,7403,,1130,,152,,686,e,0.00,,23.92,,
08/16/2013,777.55,,1948700,,-12269,,3538000,,-1589300,,7535,,1474,,125,,795,r,0.00,,23.92,,
08/17/2013,776.29,,1935660,,-13040,,3538000,,-1602340,,7649,,1260,,134,,798,r,0.00,,23.92,,
08/18/2013,775.00,,1922375,,-13285,,3538000,,-1615625,,7679,,1011,,133,,815,r,0.00,,23.92,,
08/19/2013,773.78,,1909873,,-12502,,3538000,,-1628127,,7626,,1457,,83,,1010,e,0.00,,23.92,,
08/20/2013,772.55,,1897327,,-12546,,3538000,,-1640673,,7493,,1195,,79,,928,r,0.00,,23.92,,
08/21/2013,771.25,,1884133,,-13194,,3538000,,-1653867,,7521,,1057,,85,,1010,e,0.00,,23.92,,
08/22/2013,770.13,,1872820,,-11313,,3538000,,-1665180,,7260,,1613,,108,,908,r,0.00,,23.92,,
08/23/2013,769.04,,1861856,,-10964,,3538000,,-1676144,,6945,,1529,,114,,805,e,0.00,,23.92,,
08/24/2013,767.99,,1851337,,-10519,,3538000,,-1686663,,6370,,1070,,104,,804,e,0.00,,23.92,,
08/25/2013,767.03,,1841757,,-9580,,3538000,,-1696243,,6261,,1634,,103,,888,r,0.00,,23.92,,
08/26/2013,765.89,,1830428,,-11329,,3538000,,-1707572,,6846,,1193,,109,,1231,r,0.00,,23.92,,
08/27/2013,764.91,,1820728,,-9700,,3538000,,-1717272,,6897,,2116,,109,,847,e,0.00,,23.92,,
08/28/2013,763.80,,1809787,,-10941,,3538000,,-1728213,,6759,,1361,,118,,941,r,0.00,,23.92,,
08/29/2013,762.70,,1798992,,-10795,,3538000,,-1739008,,6681,,1352,,114,,847,e,0.00,,23.92,,
08/30/2013,761.63,,1788535,,-10457,,3538000,,-1749465,,6725,,1622,,119,,1004,r,0.00,,23.92,,
08/31/2013,761.11,,1783469,,-5066,,3538000,,-1754531,,4054,,1610,,110,,1044,r,0.00,,23.92,,
09/01/2013,760.57,,1778219,,-5250,,3538000,,-1759781,,4061,,1475,,109,,1098,,0.00,,23.92,,
09/02/2013,760.03,,1772981,,-5238,,3538000,,-1765019,,4065,,1538,,115,,1140,,0.00,,23.92,,
09/03/2013,759.04,,1763386,,-9595,,3538000,,-1774614,,6354,,1598,,76,,1029,,0.00,,23.92,,
09/04/2013,757.78,,1751240,,-12146,,3538000,,-1786760,,7761,,1739,,102,,977,,0.00,,23.92,,
09/05/2013,756.37,,1737717,,-13523,,3538000,,-1800283,,7892,,1217,,95,,604,e,0.00,,23.92,,
09/06/2013,755.15,,1726077,,-11640,,3538000,,-1811923,,7539,,1787,,116,,603,e,0.00,,23.92,,
09/07/2013,754.10,,1716103,,-9974,,3538000,,-1821897,,6459,,1479,,97,,677,,0.00,,23.92,,
09/08/2013,753.06,,1706265,,-9838,,3538000,,-1831735,,6480,,1617,,97,,965,,0.00,,23.92,,
09/09/2013,752.82,,1704000,,-2265,,3538000,,-1834000,,2694,,1777,,225,,875,e,0.00,,23.92,,
09/10/2013,752.27,,1698818,,-5182,,3538000,,-1839182,,3938,,1363,,37,,874,e,0.00,,23.92,,
09/11/2013,751.91,,1695432,,-3386,,3538000,,-1842568,,3085,,1480,,102,,898,e,0.00,,23.92,,
09/12/2013,751.67,,1693178,,-2254,,3538000,,-1844822,,2237,,1219,,70,,898,e,0.00,,23.92,,
09/13/2013,751.51,,1691676,,-1502,,3538000,,-1846324,,2473,,1786,,70,,958,e,0.00,,23.92,,
09/14/2013,751.54,,1691957,,281,,3538000,,-1846043,,2014,,2171,,64,,1064,e,0.00,,23.92,,
09/15/2013,751.44,,1691019,,-938,,3538000,,-1846981,,2001,,1591,,64,,958,e,0.00,,23.92,,
09/16/2013,750.66,,1683713,,-7306,,3525500,,-1841787,,3272,,-294,,117,,1064,e,0.00,,23.92,,
09/17/2013,750.13,,1678762,,-4951,,3513000,,-1834238,,2867,,456,,86,,824,,0.00,,23.92,,
09/18/2013,749.67,,1674472,,-4289,,3500500,,-1826028,,2746,,663,,79,,1089,,0.00,,23.92,,
09/19/2013,749.24,,1670470,,-4003,,3488000,,-1817530,,2487,,579,,110,,908,,0.00,,23.92,,
09/20/2013,748.71,,1665546,,-4924,,3475500,,-1809954,,2684,,293,,92,,516,,0.00,,23.92,,
09/21/2013,748.31,,1661837,,-3709,,3463000,,-1801163,,2523,,662,,56,,1656,,0.68,,24.60,,
09/22/2013,747.85,,1657578,,-4259,,3450500,,-1792922,,2522,,438,,63,,1109,,0.00,,24.60,,
09/23/2013,747.47,,1654066,,-3512,,3438000,,-1783934,,2526,,905,,56,,1103,e,0.00,,24.60,,
09/24/2013,746.60,,1646045,,-8021,,3425500,,-1779455,,4508,,440,,69,,1003,e,0.04,,24.64,,
09/25/2013,746.22,,1642550,,-3495,,3413000,,-1770450,,2203,,543,,56,,836,,0.00,,24.64,,
09/26/2013,745.95,,1640070,,-2480,,3400500,,-1760430,,1869,,681,,63,,836,,0.00,,24.64,,
09/27/2013,745.62,,1637042,,-3028,,3388000,,-1750958,,2072,,627,,81,,963,,0.00,,24.64,,
09/28/2013,745.59,,1636768,,-274,,3375500,,-1738732,,1110,,1027,,56,,933,e,0.00,,24.64,,
09/29/2013,745.56,,1636492,,-276,,3363000,,-1726508,,1106,,1014,,47,,933,e,0.00,,24.64,,
09/30/2013,745.21,,1633286,,-3205,,3350500,,-1717214,,2048,,537,,106,,944,e,0.00,r,24.64,,
10/01/2013,744.98,,1631182,,-2105,,3338000,,-1706818,,2148,,1131,,43,,944,e,0.00,,0.00,,0.00,,
10/02/2013,744.56,,1627344,,-3838,,3325500,,-1698156,,2503,,581,,59,,743,,0.00,,0.00,,0.00,,
10/03/2013,744.16,,1623695,,-3649,,3313000,,-1689305,,2184,,371,,73,,817,,0.00,,0.00,,0.00,,
10/04/2013,743.87,,1621053,,-2642,,3300500,,--,,2252,,1091,,125,,783,,0.00,,0.00,,0.00,,
10/05/2013,743.46,,1617323,,-3730,,3288000,,--,,2250,,501,,86,,944,e,0.00,,0.00,,0.00,,
10/06/2013,743.15,,1614507,,-2816,,3275500,,-1660993,,2167,,730,,29,,595,,0.00,,0.00,,0.00,,
10/07/2013,743.13,,1614325,,-182,,3263000,,-1648675,,2233,,897,,219,,514,e,0.00,,0.00,,0.00,,
10/08/2013,742.48,,1608431,,-5894,,3250500,,-1642069,,2268,,901,,95,,514,e,0.00,,0.00,,0.00,,
10/09/2013,742.35,,1607254,,-1177,,3238000,,-1630746,,2277,,1752,,69,,934,e,0.00,,0.00,,0.00,,
10/10/2013,742.34,,1607164,,-90,,3225500,,-1618336,,2233,,2233,,46,,856,,0.00,,0.00,,0.00,,
10/11/2013,742.52,,1608794,,1630,,3213000,,--,,1892,,2802,,88,,934,e,0.00,,0.00,,0.00,,
10/12/2013,742.62,,1609699,,905,,3200500,,--,,1889,,2359,,59,,1234,,0.00,,0.00,,0.00,,
10/13/2013,742.78,,1611150,,1451,,3188000,,--,,1860,,2696,,59,,1492,,0.00,,0.00,,0.00,,
10/14/2013,742.47,,1608340,,-2809,,3175500,,-1567160,,1886,,591,,121,,753,,0.00,,0.00,,0.00,,
10/15/2013,742.19,,1605807,,-2534,,3163000,,-1557193,,1876,,719,,75,,550,,0.00,,0.00,,0.00,,
10/16/2013,742.00,,1604089,,-1718,,3163000,,-1558911,,2025,,1250,,137,,1283,,0.00,,0.00,,0.00,,
10/17/2013,741.66,,1601018,,-3071,,3163000,,-1561982,,2050,,642,,95,,692,,0.00,,0.00,,0.00,,
10/18/2013,740.90,,1594169,,-6849,,3163000,,--,,4279,,853,,72,,1119,,0.00,,0.00,,0.00,,
10/19/2013,739.97,,1585815,,-8354,,3163000,,--,,4601,,471,,81,,617,,0.00,,0.00,,0.00,,
10/20/2013,739.11,,1578118,,-7697,,3163000,,-1584882,,4536,,723,,68,,488,,0.00,,0.00,,0.00,,
10/21/2013,738.52,,1572852,,-5265,,3163000,,-1590148,,4816,,2273,,68,,561,,0.00,,0.00,,0.00,,
10/22/2013,738.01,,1568311,,-4542,,3163000,,-1594689,,4825,,2555,,65,,1188,e,0.00,,0.00,,0.00,,
10/23/2013,737.30,,1562003,,-6308,,3163000,,-1600997,,4789,,1651,,87,,1174,e,0.00,,0.00,,0.00,,
10/24/2013,736.66,,1556333,,-5670,,3163000,,-1606667,,4829,,2092,,77,,1188,e,0.00,,0.00,,0.00,,
10/25/2013,735.96,,1550148,,-6185,,3163000,,--,,4840,,1811,,45,,1174,e,0.00,,0.00,,0.00,,
10/26/2013,735.62,,1547150,,-2998,,3163000,,--,,4875,,3376,,57,,2326,,0.00,,0.00,,0.00,,
10/27/2013,735.18,,1543276,,-3874,,3163000,,-1619724,,4611,,2759,,57,,2053,,0.08,,0.08,,0.00,,
10/28/2013,--,,1541000,e,-2276,,3163000,,-1626312,,4594,,1311,,38,,1010,e,0.00,,0.08,,0.08,,
10/29/2013,--,,1539060,,-1940,,3163000,,--,,1071,,2243,,22,,1009,e,0.00,,0.08,,0.00,,
10/30/2013,734.15,,1534237,,-4823,,3163000,,-1628766,,2484,,109,,57,,439,,0.00,,0.08,,0.00,,
10/31/2013,733.48,,1528375,,-5862,,3163000,,-1634628,,3467,,543,,32,,834,,0.00,,0.08,,0.00,,
11/01/2013,732.85,,1522878,,-5497,,3163000,,--,,3465,,721,,28,,897,,0.00,,0.08,,0.00,,
11/02/2013,732.22,,1517394,,-5484,,3163000,,--,,3449,,711,,26,,914,,0.00,,0.08,,0.00,,
11/03/2013,731.48,,1511056,,-6338,,3163000,,-1651944,,3777,,601,,20,,813,,0.00,,0.08,,0.00,,
11/04/2013,730.78,,1504894,,-6162,,3163000,,-1658106,,3464,,449,,84,,859,e,0.00,,0.08,,0.00,,
11/05/2013,730.28,,1500576,,-4318,,3163000,,-1662424,,2742,,676,,68,,713,,0.00,,0.08,,0.00,,
11/06/2013,729.65,,1495146,,-5429,,3163000,,-1667854,,3589,,907,,55,,859,e,0.00,,0.08,,0.00,,
11/07/2013,728.91,,1488787,,-6360,,3163000,,-1674213,,4074,,859,,35,,725,,0.00,,0.08,,0.00,,
11/08/2013,727.97,,1480736,,-8051,,3163000,,--,,4568,,603,,51,,522,,0.00,,0.08,,0.00,,
11/09/2013,726.70,,1469907,,-10829,,3163000,,-1693093,,6735,,1272,,41,,519,e,0.00,,0.08,,0.00,,
11/10/2013,725.46,,1459387,,-10520,,3163000,,-1703613,,5213,,-53,,38,,519,e,0.00,,0.08,,0.00,,
11/11/2013,724.88,,1454484,,-4903,,3163000,,-1708516,,3579,,1155,,48,,941,,0.00,,0.08,,0.00,,
11/12/2013,724.29,,1449508,,-4976,,3163000,,-1713492,,3572,,1127,,63,,864,,0.00,,0.08,,0.00,,
11/13/2013,723.65,,1444125,,-5383,,3163000,,-1718875,,3600,,962,,35,,739,,0.00,,0.08,,0.00,,
11/14/2013,723.06,,1439174,,-4951,,3163000,,-1723826,,3579,,1121,,38,,709,e,0.00,,0.08,,0.00,,
11/15/2013,722.44,,1433984,,-5190,,3163000,,-1729016,,3611,,944,,34,,754,e,0.00,,0.08,,0.00,,
11/16/2013,721.73,,1428056,,-5928,,3163000,,-1734944,,3627,,708,,28,,709,e,0.00,,0.08,,0.00,,
11/17/2013,721.10,,1422810,,-5246,,3163000,,-1740190,,3622,,1008,,31,,754,e,0.00,,0.08,,0.00,,
11/18/2013,720.50,,1417827,,-4983,,3163000,,-1745173,,3585,,1119,,46,,873,,0.00,,0.08,,0.00,,
11/19/2013,719.98,,1413518,,-4309,,3163000,,-1749482,,3606,,1496,,22,,2158,,1.36,,1.44,,0.00,,
11/20/2013,719.57,,1410127,,-3391,,3163000,,-1752873,,3884,,2157,,25,,3369,,0.60,,2.04,,1.36,,
11/21/2013,719.82,,1412194,,2067,,3163000,,-1750806,,870,,1927,,16,,1925,,0.00,,2.04,,0.00,,
11/22/2013,720.08,,1414346,,2152,,3163000,,-1748654,,866,,2057,,65,,1009,e,0.00,,2.04,,0.00,,
11/23/2013,720.13,,1414760,,414,,3163000,,-1748240,,860,,1121,,52,,1009,e,0.00,,2.04,,0.00,,
11/24/2013,720.18,,1415174,,414,,3163000,,-1747826,,885,,1134,,40,,1099,,0.00,,2.04,,0.00,,
11/25/2013,719.93,,1413104,,-2070,,3163000,,-1749896,,1664,,643,,65,,693,,0.00,,2.04,,0.00,,
11/26/2013,719.35,,1408309,,-4795,,3163000,,-1754691,,3422,,1077,,31,,814,,0.00,,2.04,,0.00,,
11/27/2013,718.78,,1403608,,-4701,,3163000,,-1759392,,3431,,954,,19,,731,,0.00,,2.04,,0.00,,
11/28/2013,718.28,,1399493,,-4115,,3163000,,-1763507,,3447,,1435,,22,,1181,,0.00,,2.04,,0.00,,
11/29/2013,717.72,,1394894,,-4599,,3163000,,-1768106,,3463,,1213,,28,,722,,0.00,,2.04,,0.00,,
11/30/2013,717.32,,1391616,,-3278,,3163000,,--,,3468,,1834,,19,,668,e,0.00,,2.04,,0.00,,
12/01/2013,716.69,,1386462,,-5154,,3163000,,-1776538,,3476,,898,,21,,668,e,0.00,,2.04,,0.00,,
12/02/2013,716.14,,1381974,,-4487,,3163000,,-1781026,,3449,,1390,,40,,665,,0.00,,2.04,,0.00,,
12/03/2013,715.70,,1378391,,-3584,,3163000,,-1784609,,3452,,1495,,14,,1109,,0.00,,2.04,,0.00,,
12/04/2013,715.19,,1374246,,-4145,,3163000,,-1788754,,3462,,1400,,28,,1063,e,0.00,,2.04,,0.00,,
12/05/2013,715.48,,1376602,,2356,,3163000,,-1786398,,1017,,2233,,28,,1063,e,0.00,,2.04,,0.00,,
12/06/2013,715.63,,1377822,,1220,,3163000,,--,,1016,,1165,,25,,1310,,0.28,,2.32,,0.00,,
12/07/2013,715.80,,1379205,,1383,,3163000,,-1783795,,1019,,2267,,17,,922,,0.12,,2.44,,0.00,,
12/08/2013,715.89,,1379938,,733,,3163000,,-1783062,,1018,,1363,,17,,696,e,0.00,,2.44,,0.00,,
12/09/2013,715.04,,1373028,,-6910,,3163000,,-1789972,,3785,,302,,0,,695,e,0.00,,2.44,,0.00,,
12/10/2013,714.22,,1366385,,-6643,,3163000,,-1796615,,3453,,86,,23,,922,,0.00,,2.44,,0.00,,
12/11/2013,713.54,,1360893,,-5492,,3163000,,-1802107,,3529,,809,,9,,823,e,0.00,,2.44,,0.00,,
12/12/2013,712.74,,1354451,,-6442,,3163000,,-1808549,,3469,,243,,22,,823,e,0.00,,2.44,,0.00,,
12/13/2013,712.02,,1348671,,-5780,,3163000,,--,,3514,,573,,14,,844,,0.00,,2.44,,0.00,,
12/14/2013,711.29,,1342828,,-5843,,3163000,,--,,3486,,594,,14,,967,e,0.00,,2.44,,0.00,,
12/15/2013,710.46,,1336206,,-6622,,3163000,,-1826794,,3509,,225,,14,,967,e,0.00,,2.44,,0.00,,
12/16/2013,710.00,,1332544,,-3661,,3163000,,-1830456,,3619,,1836,,22,,919,e,0.00,,2.44,,0.00,,
12/17/2013,709.20,,1326194,,-6351,,3163000,,-1836806,,3626,,357,,14,,865,,0.00,,2.44,,0.00,,
12/18/2013,708.85,,1323422,,-2772,,3163000,,-1839578,,717,,-657,,22,,919,e,0.00,,2.44,,0.00,,
12/19/2013,708.89,,1323739,,317,,3163000,,-1839261,,621,,794,,14,,866,,0.00,,2.44,,0.00,,
12/20/2013,708.89,,1323739,,0,,3163000,,-1839261,,620,,714,,55,,944,e,0.00,,2.44,,0.00,,
12/21/2013,709.06,,1325085,,1346,,3163000,,-1837915,,855,,1538,,44,,916,e,0.00,,2.44,,0.00,,
12/22/2013,709.01,,1324689,,-396,,3163000,,-1838311,,874,,739,,25,,944,e,0.00,,2.44,,0.00,,
12/23/2013,708.87,,1323581,,-1108,,3163000,,-1839419,,1775,,1230,,14,,860,e,0.00,,2.44,,0.00,,
